,Admission Date,Company Name,ICB Industry,ICB Super-Sector,Country of Incorporation,World Region,Market,International Issuer,Company Market Cap (£m)
1701,2005-07-19 00:00:00,STRATEGIC EQUITY CAPITAL PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,158.38
1702,2011-06-08 00:00:00,STRATEGIC MINERALS PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,5.04
1703,2022-02-16 00:00:00,STRIP TINNING HOLDINGS PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,15.52
1704,2017-08-08 00:00:00,STRIX GROUP PLC,Industrials,Industrial Goods and Services,Isle of Man,Europe,AIM ,No,331.44
1705,1973-03-25 00:00:00,STV GROUP PLC,Consumer Discretionary,Media,United Kingdom,Europe,MAIN MARKET ,No,130.82
1706,2007-03-09 00:00:00,SUBEX LIMITED,Technology,Technology,India,Asia,PROFESSIONAL SECURITIES MARKET ,Yes,-
1707,2001-03-16 00:00:00,SUNPLUS TECHNOLOGY CO LD,Technology,Technology,Taiwan,Asia,PROFESSIONAL SECURITIES MARKET ,Yes,-
1708,2005-06-06 00:00:00,SUNRISE RESOURCES PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,4.39
1709,2010-03-24 00:00:00,SUPERDRY PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,MAIN MARKET ,No,116.15
1710,2017-07-21 00:00:00,SUPERMARKET INCOME REIT PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,1599.43
1711,1961-10-06 00:00:00,S & U PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,253.86
1712,2020-03-23 00:00:00,SUPPLY@ME CAPITAL PLC,Technology,Technology,United Kingdom,Europe,MAIN MARKET ,No,60.82
1713,2021-02-01 00:00:00,SUPREME PLC,Consumer Staples ,"Personal Care, Drug and Grocery Stores ",United Kingdom,Europe,AIM ,No,116.04
1714,2015-03-23 00:00:00,SURESERVE GROUP PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,142.46
1715,2018-01-19 00:00:00,SURE VENTURES PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,6.94
1716,2002-09-24 00:00:00,SURFACE TRANSFORMS PLC,Consumer Discretionary,Automobiles and Parts,United Kingdom,Europe,AIM ,No,90.79
1717,1998-07-07 00:00:00,SURGICAL INNOVATIONS GROUP PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,14.93
1718,2004-09-27 00:00:00,SURGUTNEFTEGAS PUBLIC JOINT STOCK COMPANY,Energy,Energy,Russian Federation,Europe,ADMISSION TO TRADING ONLY ,Yes,-
1719,1996-12-23 00:00:00,SUTTON HARBOUR GROUP PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,27.29
1720,2000-10-18 00:00:00,SVM UK EMERGING FUND PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,4.41
1721,2011-03-25 00:00:00,SYLVANIA PLATINUM LIMITED,Basic Materials,Basic Resources,Bermuda,North America,AIM ,Yes,232.86
1722,2001-11-30 00:00:00,SYMPHONY ENVIRONMENTAL TECHNOLOGIES PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,34.06
1723,2007-08-03 00:00:00,SYMPHONY INTERNATIONAL HOLDINGS LD,Financials,Financial Services ,British Virgin Islands,North America,MAIN MARKET ,Yes,196.17
1724,2004-10-26 00:00:00,SYNAIRGEN PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,55.98
1725,2012-10-26 00:00:00,SYNCONA LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,1378.82
1726,2002-01-15 00:00:00,SYNECTICS PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,20.73
1727,2006-02-16 00:00:00,SYNERGIA ENERGY LTD,Energy,Energy,Australia,Pacific,AIM ,Yes,15.17
1728,1971-10-14 00:00:00,SYNTHOMER PLC,Basic Materials,Chemicals,United Kingdom,Europe,MAIN MARKET ,No,1090.76
1729,2013-01-14 00:00:00,SYSGROUP PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,12.46
1730,2006-12-05 00:00:00,SYSTEM1 GROUP PLC,Consumer Discretionary,Media,United Kingdom,Europe,AIM ,No,33.03
1731,2013-02-27 00:00:00,T42 IOT TRACKING SOLUTIONS PLC,Technology,Technology,Jersey,Europe,AIM ,No,7.03
1732,2000-09-27 00:00:00,TANDEM GROUP PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,AIM ,No,15.42
1733,2003-12-30 00:00:00,TANFIELD GROUP PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,3.26
1734,2019-08-07 00:00:00,TARGET HEALTHCARE REIT PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,713.27
1735,2019-11-22 00:00:00,TASEKO MINES LIMITED,Basic Materials,Basic Resources,Canada,North America,MAIN MARKET ,Yes,250.5
1736,2006-07-04 00:00:00,TASTY PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,AIM ,No,7.13
1737,2000-06-05 00:00:00,TATA CONSUMER PRODUCTS LIMITED,Consumer Staples ,"Food, Beverage and Tobacco ",India,Asia,PROFESSIONAL SECURITIES MARKET ,Yes,-
1738,2009-07-28 00:00:00,TATA POWER COMPANY LIMITED,Utilities,Utilities,India,Asia,ADMISSION TO TRADING ONLY ,Yes,-
1739,2009-07-27 00:00:00,TATA STEEL LIMITED,Basic Materials,Basic Resources,India,Asia,PROFESSIONAL SECURITIES MARKET ,Yes,-
1740,1938-12-09 00:00:00,TATE & LYLE PLC,Consumer Staples ,"Food, Beverage and Tobacco ",United Kingdom,Europe,MAIN MARKET ,No,3226.68
1741,2017-07-06 00:00:00,TATTON ASSET MANAGEMENT PLC,Financials,Financial Services ,United Kingdom,Europe,AIM ,No,240.08
1742,2015-02-13 00:00:00,TAVISTOCK INVESTMENTS PLC,Financials,Financial Services ,United Kingdom,Europe,AIM ,No,54.44
1743,2021-05-27 00:00:00,TAYLOR MARITIME INVESTMENTS LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,401.21
1744,1947-03-07 00:00:00,TAYLOR WIMPEY PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,MAIN MARKET ,No,4489.15
1745,2016-08-10 00:00:00,TBC BANK GROUP PLC,Financials,Banks,United Kingdom,Europe,MAIN MARKET ,No,765.62
1746,1949-09-08 00:00:00,TCLARKE PLC,Industrials,Construction and Materials,United Kingdom,Europe,MAIN MARKET ,No,71.22
1747,2013-10-25 00:00:00,TCS GROUP HOLDING PLC,Financials,Banks,Cyprus,Europe,MAIN MARKET ,Yes,-
1748,2018-05-23 00:00:00,TEAM17 GROUP PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,AIM ,No,640.61
1749,2021-03-08 00:00:00,TEAM PLC,Financials,Financial Services ,Jersey,Europe,AIM ,No,12.09
1750,2021-11-17 00:00:00,TECHNOLOGY MINERALS PLC,Basic Materials,Basic Resources,United Kingdom,Europe,MAIN MARKET ,No,29.24
1751,1997-07-24 00:00:00,TED BAKER PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,MAIN MARKET ,No,163.2
1752,2014-04-04 00:00:00,TEKCAPITAL PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,50.41
1753,2018-06-20 00:00:00,TEKMAR GROUP PLC,Energy,Energy,United Kingdom,Europe,AIM ,No,6.71
1754,2005-12-14 00:00:00,TELECOM EGYPT S.A.E.,Telecommunications,Telecommunications,Egypt,Middle East,MAIN MARKET ,Yes,-
1755,2000-07-26 00:00:00,TELECOM PLUS PLC,Telecommunications,Telecommunications,United Kingdom,Europe,MAIN MARKET ,No,1780.41
1756,1952-04-15 00:00:00,TEMPLE BAR INVESTMENT TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,712.59
1757,1989-06-19 00:00:00,TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,1766.29
1758,2017-04-13 00:00:00,TEN ENTERTAINMENT GROUP PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,MAIN MARKET ,No,156.17
1759,2017-11-22 00:00:00,TEN LIFESTYLE GROUP PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,AIM ,No,45.64
1760,2007-07-27 00:00:00,TERN PLC,Financials,Financial Services ,United Kingdom,Europe,AIM ,No,44
1761,1999-11-18 00:00:00,TERTIARY MINERALS PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,2.15
1762,2022-07-13 00:00:00,TERTRE ROUGE ASSETS PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,2.55
1763,1947-12-23 00:00:00,TESCO PLC,Consumer Staples ,"Personal Care, Drug and Grocery Stores ",United Kingdom,Europe,MAIN MARKET ,No,19675.4
1764,2015-11-09 00:00:00,TETRAGON FINANCIAL GROUP LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,1180.44
1765,2008-07-29 00:00:00,THALASSA HOLDINGS LIMITED,Technology,Technology,British Virgin Islands,North America,MAIN MARKET ,Yes,2.82
1766,2016-06-08 00:00:00,THARISA PLC,Basic Materials,Basic Resources,Cyprus,Europe,MAIN MARKET ,Yes,311.67
1767,2021-06-04 00:00:00,THE ARTISANAL SPIRITS COMPANY PLC,Consumer Staples ,"Food, Beverage and Tobacco ",United Kingdom,Europe,AIM ,No,41.87
1768,2008-07-03 00:00:00,THE COMMERCIAL BANK OF QATAR (Q.S.C.),Financials,Banks,Qatar,Middle East,MAIN MARKET ,Yes,-
1769,1000-09-11 00:00:00,THE EUROPEAN SMALLER COMPANIES TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,571.32
1770,2014-10-20 00:00:00,THE FULHAM SHORE PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,AIM ,No,80.94
1771,1959-06-29 00:00:00,THE GLOBAL SMALLER COMPANIES TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,797.44
1772,2015-11-09 00:00:00,THE GYM GROUP PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,MAIN MARKET ,No,316.03
1773,2006-04-13 00:00:00,THE MISSION GROUP PLC,Consumer Discretionary,Media,United Kingdom,Europe,AIM ,No,51.42
1774,2019-12-05 00:00:00,THE PEBBLE GROUP PLC,Consumer Discretionary,Media,United Kingdom,Europe,AIM ,No,159.08
1775,2013-07-29 00:00:00,THE RENEWABLES INFRASTRUCTURE GROUP LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,3423.78
1776,2019-03-27 00:00:00,THE SCHIEHALLION FUND LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,417.04
1777,2018-07-19 00:00:00,THEWORKS.CO.UK PLC,Consumer Discretionary,Retail ,United Kingdom,Europe,MAIN MARKET ,No,30.63
1778,2020-09-16 00:00:00,THG PLC,Consumer Staples ,"Personal Care, Drug and Grocery Stores ",United Kingdom,Europe,MAIN MARKET ,No,853.12
1779,2016-12-02 00:00:00,THINKSMART LIMITED,Industrials,Industrial Goods and Services,Australia,Pacific,AIM ,Yes,31.87
1780,2007-07-25 00:00:00,THIRD POINT INVESTORS LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,1022.94
1781,2021-12-15 00:00:00,THOMASLLOYD ENERGY IMPACT TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,105.87
1782,2021-06-22 00:00:00,THOR EXPLORATIONS LTD,Basic Materials,Basic Resources,Canada,North America,AIM ,Yes,99.34
1783,2005-06-29 00:00:00,THOR MINING PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,9.57
1784,2006-01-06 00:00:00,THORPE (F.W.) PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,427.75
1785,2010-03-04 00:00:00,THRUVISION GROUP PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,37.67
1786,2021-06-07 00:00:00,THUNGELA RESOURCES LIMITED,Energy,Energy,South Africa,Africa,MAIN MARKET ,Yes,1933.18
1787,2017-10-25 00:00:00,TI FLUID SYSTEMS PLC,Consumer Discretionary,Automobiles and Parts,United Kingdom,Europe,MAIN MARKET ,No,909.43
1788,2001-01-22 00:00:00,TIGER ROYALTIES AND INVESTMENTS PLC,Financials,Financial Services ,United Kingdom,Europe,AIM ,No,1.46
1789,2006-08-02 00:00:00,TIME FINANCE PLC,Financials,Financial Services ,United Kingdom,Europe,AIM ,No,18.04
1790,2016-06-14 00:00:00,TIME OUT GROUP PLC,Consumer Discretionary,Media,United Kingdom,Europe,AIM ,No,144.42
1791,2006-09-13 00:00:00,TINTRA PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,AIM ,No,25.24
1792,2021-03-09 00:00:00,TINYBUILD INC.,Consumer Discretionary,Consumer Products and Services,United States,North America,AIM ,Yes,234.06
1793,2020-12-14 00:00:00,TIRUPATI GRAPHITE PLC,Basic Materials,Basic Resources,United Kingdom,Europe,MAIN MARKET ,No,35.65
1794,2010-06-29 00:00:00,TISSUE REGENIX GROUP PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,34.83
1795,1996-01-25 00:00:00,TITON HOLDINGS PLC,Industrials,Construction and Materials,United Kingdom,Europe,AIM ,No,8.4
1796,2015-11-30 00:00:00,TLOU ENERGY LIMITED,Energy,Energy,Australia,Pacific,AIM ,Yes,10.5
1797,2021-10-11 00:00:00,TMT ACQUISITION PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,4.95
1798,2010-12-10 00:00:00,TMT INVESTMENTS PLC,Financials,Financial Services ,Jersey,Europe,AIM ,No,99.25
1799,2011-07-21 00:00:00,TOMCO ENERGY PLC,Energy,Energy,Isle of Man,Europe,AIM ,No,8.3
1800,2016-05-10 00:00:00,TOOPLE PLC,Telecommunications,Telecommunications,United Kingdom,Europe,MAIN MARKET ,No,0.91
1801,1997-06-02 00:00:00,TOPPS TILES PLC,Consumer Discretionary,Retail ,United Kingdom,Europe,MAIN MARKET ,No,76.71
1802,2021-10-08 00:00:00,TORTILLA MEXICAN GRILL PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,AIM ,No,47.94
1803,1973-09-26 00:00:00,TOTALENERGIES SE,Energy,Energy,France,Europe,MAIN MARKET ,Yes,106991.78
1804,2016-04-01 00:00:00,TOTALLY PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,81.45
1805,2005-10-24 00:00:00,TOUCHSTAR PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,6.78
1806,2017-06-26 00:00:00,TOUCHSTONE EXPLORATION INC,Energy,Energy,Canada,North America,AIM ,Yes,125.65
1807,2006-01-17 00:00:00,TOWER RESOURCES PLC,Energy,Energy,United Kingdom,Europe,AIM ,No,7.66
1808,1960-09-21 00:00:00,TOWN CENTRE SECURITIES PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,92.45
1809,1999-09-29 00:00:00,TOYOTA MOTOR CORPORATION,Consumer Discretionary,Automobiles and Parts,Japan,Asia,MAIN MARKET ,Yes,212430.71
1810,2001-07-04 00:00:00,TP GROUP PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,13.64
1811,2021-02-26 00:00:00,TP ICAP GROUP PLC,Financials,Financial Services ,Jersey,Europe,MAIN MARKET ,No,938.52
1812,2018-12-04 00:00:00,TPXIMPACT HOLDINGS PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,116.92
1813,2018-07-31 00:00:00,TRACKWISE DESIGNS PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,14.07
1814,2008-08-05 00:00:00,TRACSIS PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,265.24
1815,2013-07-16 00:00:00,TRAFALGAR PROPERTY GROUP PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,AIM ,No,0.72
1816,2019-06-21 00:00:00,TRAINLINE PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,MAIN MARKET ,No,1904.46
1817,2005-11-29 00:00:00,TRAKM8 HOLDINGS PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,7.37
1818,1999-12-15 00:00:00,TRANSENSE TECHNOLOGIES PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,AIM ,No,8.72
1819,2018-06-29 00:00:00,TRANSGLOBE ENERGY CORPORATION,Energy,Energy,Canada,North America,AIM ,Yes,226.93
1820,1986-09-19 00:00:00,TRAVIS PERKINS PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,MAIN MARKET ,No,2237.72
1821,1996-02-12 00:00:00,TREATT PLC,Basic Materials,Chemicals,United Kingdom,Europe,MAIN MARKET ,No,483.08
1822,2021-05-28 00:00:00,TRELLUS HEALTH PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,14.54
1823,2014-05-28 00:00:00,TREMOR INTERNATIONAL LTD,Consumer Discretionary,Media,Israel,Middle East,AIM ,Yes,640.95
1824,1996-03-21 00:00:00,TRIAD GROUP PLC,Technology,Technology,United Kingdom,Europe,MAIN MARKET ,No,20.96
1825,2018-09-27 00:00:00,TRIAN INVESTORS 1 LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,355.19
1826,2002-07-08 00:00:00,TRIBAL GROUP PLC,Technology,Technology,United Kingdom,Europe,AIM ,No,183.3
1827,2018-09-28 00:00:00,TRIDENT ROYALTIES PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,135.36
1828,1994-02-16 00:00:00,TRIFAST PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,MAIN MARKET ,No,127.94
1829,2013-02-14 00:00:00,TRINITY EXPLORATION & PRODUCTION PLC,Energy,Energy,United Kingdom,Europe,AIM ,No,40.05
1830,2020-10-19 00:00:00,TRIPLE POINT ENERGY EFFICIENCY INFRASTRUCTURE COMPANY PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,88.51
1831,2008-02-18 00:00:00,TRIPLE POINT INCOME VCT PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,21.7
1832,2017-08-08 00:00:00,TRIPLE POINT SOCIAL HOUSING REIT PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,375.4
1833,2010-12-24 00:00:00,TRIPLE POINT VCT 2011 PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,45.86
1834,2005-06-01 00:00:00,TRISTEL PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,167.65
1835,2013-12-09 00:00:00,TRITAX BIG BOX REIT PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,3685.33
1836,2018-07-09 00:00:00,TRITAX EUROBOX PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,762.43
1837,1988-07-18 00:00:00,TROY INCOME & GROWTH TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,216.56
1838,1953-03-11 00:00:00,TR PROPERTY INVESTMENT TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,1270.99
1839,2018-02-21 00:00:00,TRUFIN PLC,Financials,Financial Services ,Jersey,Europe,AIM ,No,67.34
1840,2021-03-23 00:00:00,TRUSTPILOT GROUP PLC,Technology,Technology,United Kingdom,Europe,MAIN MARKET ,No,317.85
1841,1948-12-09 00:00:00,TT ELECTRONICS PLC,Technology,Technology,United Kingdom,Europe,MAIN MARKET ,No,339
1842,2017-12-20 00:00:00,TUFTON OCEANIC ASSETS LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,322.52
1843,2014-12-17 00:00:00,TUI AG,Consumer Discretionary,Travel and Leisure,Germany,Europe,MAIN MARKET ,Yes,2360.93
1844,2000-12-18 00:00:00,TULLOW OIL PLC,Energy,Energy,United Kingdom,Europe,MAIN MARKET ,No,739.36
1845,2021-10-21 00:00:00,TUNGSTEN WEST PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,55.07
1846,1998-05-14 00:00:00,TURKIYE IS BANKASI A.S.,Financials,Banks,Turkey,Europe,MAIN MARKET ,Yes,-
1847,2013-03-06 00:00:00,TWENTYFOUR INCOME FUND LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,648.53
1848,2014-03-10 00:00:00,TWENTYFOUR SELECT MONTHLY INCOME FUND LIMITED,Financials,Financial Services ,Guernsey,Europe,MAIN MARKET ,No,165
1849,2007-04-27 00:00:00,TYMAN PLC,Industrials,Construction and Materials,United Kingdom,Europe,MAIN MARKET ,No,518.19
1850,2018-04-25 00:00:00,UAE OIL SERVICES PLC,Financials,Financial Services ,Isle of Man,Europe,MAIN MARKET ,No,5.5
1851,2007-06-20 00:00:00,UIL FINANCE LIMITED,Financials,Financial Services ,Bermuda,North America,MAIN MARKET ,Yes,-
1852,2007-06-20 00:00:00,UIL LIMITED,Financials,Financial Services ,Bermuda,North America,MAIN MARKET ,Yes,151.76
1853,2006-09-22 00:00:00,UK COMMERCIAL PROPERTY REIT LIMITED,Real Estate,Real Estate ,Guernsey,Europe,MAIN MARKET ,No,997.95
1854,2005-03-02 00:00:00,UK OIL & GAS PLC,Energy,Energy,United Kingdom,Europe,AIM ,No,15.18
1855,2005-02-11 00:00:00,UKRPRODUCT GROUP LIMITED,Consumer Staples ,"Food, Beverage and Tobacco ",Jersey,Europe,AIM ,No,0.8
1856,1996-10-03 00:00:00,ULTRA ELECTRONICS HOLDINGS PLC,Industrials,Industrial Goods and Services,United Kingdom,Europe,MAIN MARKET ,No,2513.35
1857,1976-02-18 00:00:00,UNBOUND GROUP PLC,Financials,Financial Services ,United Kingdom,Europe,AIM ,No,5.7
1858,2001-11-05 00:00:00,UNICORN AIM VCT PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,202.77
1859,1939-08-11 00:00:00,UNILEVER PLC,Consumer Staples ,"Personal Care, Drug and Grocery Stores ",United Kingdom,Europe,MAIN MARKET ,No,102027.8
1860,2013-07-30 00:00:00,UNION JACK OIL PLC,Energy,Energy,United Kingdom,Europe,AIM ,No,30.19
1861,2019-07-17 00:00:00,UNIPHAR PLC,Consumer Staples ,"Personal Care, Drug and Grocery Stores ",Ireland,Europe,AIM ,Yes,745.33
1862,1970-01-29 00:00:00,UNISYS CORPORATION,Technology,Technology,United States,North America,MAIN MARKET ,Yes,-
1863,2007-06-29 00:00:00,UNITED BANK LIMITED,Financials,Banks,Pakistan,Asia,PROFESSIONAL SECURITIES MARKET ,Yes,-
1864,2015-11-10 00:00:00,UNITED OIL & GAS PLC,Energy,Energy,United Kingdom,Europe,AIM ,No,12.41
1865,2008-07-28 00:00:00,UNITED UTILITIES GROUP PLC,Utilities,Utilities,United Kingdom,Europe,MAIN MARKET ,No,7432.58
1866,2000-04-11 00:00:00,UNITE GROUP PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,4660.98
1867,2005-12-16 00:00:00,UNIVISION ENGINEERING LIMITED,Industrials,Industrial Goods and Services,Hong Kong,Asia,AIM ,Yes,1.06
1868,2017-03-01 00:00:00,UP GLOBAL SOURCING HOLDINGS PLC,Consumer Discretionary,Consumer Products and Services,United Kingdom,Europe,MAIN MARKET ,No,95.56
1869,2015-10-26 00:00:00,UPLAND RESOURCES LIMITED,Energy,Energy,Jersey,Europe,MAIN MARKET ,No,1.58
1870,2021-12-23 00:00:00,UPL LIMITED,Basic Materials,Chemicals,India,Asia,ADMISSION TO TRADING ONLY ,Yes,-
1871,2022-03-02 00:00:00,URA HOLDINGS PLC,Basic Materials,Basic Resources,United Kingdom,Europe,MAIN MARKET ,No,1.84
1872,2016-04-13 00:00:00,URBAN LOGISTICS REIT PLC,Real Estate,Real Estate ,United Kingdom,Europe,MAIN MARKET ,No,837.76
1873,2007-09-12 00:00:00,URU METALS LIMITED,Basic Materials,Basic Resources,British Virgin Islands,North America,AIM ,Yes,3.71
1874,2019-04-16 00:00:00,US SOLAR FUND PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,237.85
1875,2018-04-03 00:00:00,UTILICO EMERGING MARKETS TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,432.64
1876,2019-09-26 00:00:00,"VAALCO ENERGY, INC.",Energy,Energy,United States,North America,MAIN MARKET ,Yes,268
1877,2006-10-03 00:00:00,VALIRX PLC,Health Care ,Health Care  ,United Kingdom,Europe,AIM ,No,10.46
1878,1981-07-14 00:00:00,VALUE AND INDEXED PROPERTY INCOME TRUST PLC,Financials,Financial Services ,United Kingdom,Europe,MAIN MARKET ,No,107.68
1879,2016-10-26 00:00:00,VAN ELLE HOLDINGS PLC,Industrials,Construction and Materials,United Kingdom,Europe,AIM ,No,45.33
1880,2020-09-25 00:00:00,VARIOUS EATERIES PLC,Consumer Discretionary,Travel and Leisure,United Kingdom,Europe,AIM ,No,34.27
1881,2006-06-30 00:00:00,VAST RESOURCES PLC,Basic Materials,Basic Resources,United Kingdom,Europe,AIM ,No,9.38
